customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
5366-IJEQJ,Male,0,0,0,5,1,0,20.65,93.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
3026-ATZYV,Male,0,1,0,61,1,0,80.9,4932.5,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
6410-LEFEN,Female,1,0,0,23,1,1,75.4,1643.55,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9948-YPTDG,Male,0,0,0,1,1,0,20.6,20.6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
5985-BEHZK,Male,0,1,1,4,1,0,101.15,385.9,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
8990-YOZLV,Female,0,0,0,23,1,0,24.8,615.35,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
7957-RYHQD,Female,0,1,1,37,1,1,95.15,3532.85,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
9097-ZUBYC,Female,0,0,0,27,1,1,95.6,2595.25,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2211-RMNHO,Female,0,0,0,55,1,1,64.75,3617.1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
4615-PIVVU,Male,0,0,0,44,0,1,54.0,2440.25,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1866-ZSLJM,Female,0,0,0,62,1,1,115.05,7133.45,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
4549-ZDQYY,Male,0,0,0,42,1,0,19.8,849.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
4958-XCBDQ,Female,0,1,1,69,1,0,19.8,1436.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3071-MVJCD,Male,1,1,1,34,1,1,108.9,3625.2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
6380-ARCEH,Male,0,1,0,70,1,0,24.25,1724.15,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
7703-ZEKEF,Male,0,0,0,1,1,1,45.6,45.6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1597-FZREH,Female,0,0,0,8,1,0,54.25,447.75,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1187-WILMM,Male,0,0,0,1,1,1,79.15,79.15,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2250-IVBWA,Male,0,1,1,1,0,0,30.2,30.2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2408-PSJVE,Male,0,0,0,26,1,0,45.45,1233.15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4940-KHCWD,Female,0,0,0,72,1,1,91.35,6697.2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
8685-WHQPW,Female,0,0,0,52,1,0,57.95,3042.25,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
4374-YMUSQ,Male,0,1,1,62,1,0,20.05,1263.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
4826-DXMUP,Male,0,0,0,43,0,1,35.2,1463.7,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
1657-DYMBM,Male,0,0,0,41,1,1,55.7,2237.55,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
8097-OMULG,Female,1,1,0,70,1,1,19.55,1462.05,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
9259-PACGQ,Female,0,1,1,58,1,1,105.2,6225.4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
2683-JXWQQ,Female,0,0,0,1,1,0,19.5,19.5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1628-BIZYP,Female,0,0,0,29,1,0,20.35,617.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
8519-QJGJD,Female,0,1,0,49,1,1,20.05,923.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
4534-WGCIR,Female,0,0,0,43,1,1,104.6,4759.85,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
3787-TRIAL,Female,0,1,0,53,1,0,20.8,1021.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2538-OIMXF,Male,0,1,1,12,1,0,26.4,314.95,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
9708-KFDBY,Male,0,1,1,43,1,1,104.3,4451.85,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
9534-NSXEM,Male,0,1,1,63,1,0,75.7,4676.7,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5154-VEKBL,Male,0,0,0,29,1,0,89.65,2623.65,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
9985-MWVIX,Male,0,0,0,11,1,1,61.25,729.95,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3097-IDVPU,Female,0,0,0,1,1,0,69.7,69.7,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
8292-TYSPY,Female,0,0,0,22,1,1,59.05,1253.5,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3677-IYRBF,Female,0,1,1,35,1,0,19.65,708.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3675-EQOZA,Female,0,0,0,36,1,1,104.8,3886.45,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
5060-TQUQN,Male,1,1,1,26,1,0,105.75,2710.25,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1599-EAHXY,Female,0,0,0,16,1,0,75.1,1212.85,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
7503-QQRVF,Female,0,0,0,2,1,0,20.35,35.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
4724-WXVWF,Male,0,1,1,1,1,1,48.75,48.75,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4644-OBGFZ,Male,0,0,0,42,1,1,101.75,4273.45,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
4412-YLTKF,Female,0,1,1,10,1,1,65.9,660.05,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
6128-DAFVY,Male,1,0,0,69,1,0,20.3,1356.3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6345-ULYRW,Male,0,0,0,1,1,1,74.35,74.35,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8450-JOVAH,Female,0,1,1,31,1,1,104.2,3243.45,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
2823-LKABH,Male,1,0,0,52,1,1,110.75,5832,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
0247-SLUJI,Female,0,0,0,15,1,1,64.65,994.55,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
6549-NNDYT,Female,0,0,0,13,1,1,70.15,886.7,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
7515-LODFU,Male,0,0,0,51,1,1,87.35,4473,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
2516-XSJKX,Female,1,0,0,2,1,1,70.35,139.05,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0487-CRLZF,Female,0,1,0,29,1,1,74.95,2149.05,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7049-GKVZY,Female,1,0,0,39,1,1,99.75,4036,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
6369-MCAKO,Male,0,0,0,3,1,1,89.85,244.45,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
2452-KDRRH,Male,0,1,1,13,1,1,72.8,930.05,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
7993-NQLJE,Male,0,0,1,28,1,1,74.9,2068.55,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
4983-CCWMC,Female,0,0,0,1,1,1,20.35,20.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
7562-GSUHK,Male,1,1,1,32,1,1,93.95,2861.45,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
2887-JPYLU,Female,0,0,0,68,1,0,20.5,1424.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8224-KDLKN,Male,1,1,0,49,1,0,90.05,4547.25,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
7632-MNYOY,Male,0,1,0,55,0,1,54.55,2978.3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
5196-SGOAK,Male,0,1,1,1,1,0,19.7,19.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0943-ZQPXH,Female,0,1,0,12,1,1,20.05,264.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
8498-XXGWA,Male,0,0,0,40,1,1,61.9,2647.1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
4092-OFQZS,Female,0,1,0,1,1,1,79.35,79.35,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3966-HRMZA,Female,0,1,0,21,1,1,94.3,1948.35,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2586-CWXVV,Male,0,1,1,71,1,1,91.25,6589.6,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
4020-KIUDI,Female,0,0,0,9,1,0,45.15,416.45,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1178-PZGAB,Male,0,0,0,31,1,1,101.4,3143.65,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
9774-NRNAU,Male,0,0,0,4,1,0,78.45,330.05,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8224-IVVPA,Female,0,0,0,3,0,0,29.2,98.5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
8099-MZPUJ,Female,0,0,0,60,1,1,79.2,4765,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
1644-IRKSF,Female,0,1,1,9,1,0,20.25,172.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4367-NHWMM,Male,0,1,0,52,1,1,75.4,3865.45,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2144-ESWKO,Female,0,1,1,35,1,0,24.3,821.6,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
9874-QLCLH,Female,0,0,0,16,1,1,88.45,1422.1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
9518-XXBXE,Female,0,1,0,65,1,0,71.0,4386.2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
5063-IUOKK,Male,0,1,0,52,0,1,39.9,2020.9,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3914-FDRHP,Male,0,1,1,17,1,1,69.0,1149.65,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0685-MLYYM,Female,0,1,0,72,1,1,105.0,7589.8,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
7273-TEFQD,Male,0,0,0,64,1,1,84.3,5289.05,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
8902-ZEOVF,Male,0,0,0,1,1,1,49.3,49.3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
2197-OMWGI,Male,0,1,0,35,1,1,69.0,2441.7,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
5099-BAILX,Female,1,0,0,49,1,0,43.8,2106.05,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2558-BUOZZ,Male,0,0,0,5,1,1,96.1,453.4,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0991-BRRFB,Female,0,1,0,1,1,0,78.8,78.8,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8963-MQVYN,Male,0,1,1,61,1,0,84.9,5264.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
5577-OTWWW,Male,0,0,0,3,1,1,77.4,206.15,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0709-TVGUR,Male,0,0,1,17,1,1,50.3,846.8,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
8945-GRKHX,Female,0,0,0,1,0,0,35.05,35.05,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1088-AUUZZ,Female,0,1,1,71,1,0,19.9,1397.3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8670-MEFCP,Male,0,1,0,25,1,1,95.7,2338.35,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
6621-NRZAK,Male,0,1,1,72,1,0,25.0,1738.9,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1442-BQPVU,Female,0,0,0,16,1,0,20.1,318.6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1897-RCFUM,Male,0,0,0,48,1,0,20.15,982.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3274-NSDWE,Male,0,1,0,71,1,0,90.55,6404,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
5644-PDMZC,Male,0,1,0,54,0,0,30.4,1621.35,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8331-ZXFOE,Female,1,0,0,18,1,1,74.7,1294.6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4895-TMWIR,Female,0,1,0,7,1,1,50.3,355.1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
5804-JMYIO,Female,0,1,1,71,1,0,71.1,5224.95,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
1460-UZPRJ,Male,0,0,0,54,1,0,89.8,4667,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
7811-JIVPF,Male,0,0,0,1,1,1,19.75,19.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2239-CFOUJ,Male,0,0,0,1,1,1,79.05,79.05,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6609-MXJHJ,Male,0,0,0,39,1,1,49.8,1971.15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
4191-XOVOM,Male,1,0,0,5,1,1,85.55,408.5,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
8148-NLEGT,Female,1,0,0,9,1,1,90.1,816.8,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
7109-MFBYV,Female,0,1,0,68,1,0,55.9,3848.8,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
0164-APGRB,Female,0,1,1,21,1,1,74.05,1565.7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1475-VWVDO,Female,0,1,1,28,1,1,90.45,2509.25,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
8133-ANHHJ,Male,1,1,0,1,1,0,74.3,74.3,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3079-BCHLN,Male,0,0,1,35,1,1,72.1,2495.15,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
7682-AZNDK,Male,0,0,1,39,1,0,100.55,3895.35,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4238-JSSWH,Male,0,1,1,21,0,1,26.05,565.75,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9058-CBREO,Female,0,1,0,19,1,1,59.8,1130.85,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
9076-AXYIK,Female,0,0,0,4,1,1,94.4,387.2,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
7798-JVXYM,Male,1,0,0,54,1,1,90.05,4931.8,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0778-NELLA,Male,0,0,0,17,1,1,20.1,279.5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0439-IFYUN,Female,0,1,0,55,1,1,94.45,5073.1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
2111-DWYHN,Female,0,1,0,21,1,1,103.9,2254.2,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0980-PVMRC,Female,1,1,0,60,1,0,89.45,5294.6,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2812-REYAT,Male,1,0,0,9,1,0,54.55,494.05,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1872-EBWSC,Male,0,1,1,62,1,0,20.45,1297.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
2075-RMJIK,Female,0,0,0,47,1,0,20.25,1029.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8512-WIWYV,Male,0,1,1,32,0,0,50.6,1653.45,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
0581-BXBUB,Male,0,1,0,28,1,0,54.35,1426.45,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
8597-CTXVJ,Female,0,0,1,13,1,1,56.0,764.55,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1813-JLKWR,Female,0,0,0,1,1,0,19.55,19.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
6469-QJKZW,Male,1,0,0,57,1,1,53.5,3035.8,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
2908-WGAXL,Female,1,1,0,29,0,1,45.0,1228.65,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
2364-UFROM,Male,0,1,0,45,1,1,84.55,3713.95,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
7975-JMZNT,Male,0,1,1,72,1,0,88.7,6501.35,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
6339-TBELP,Female,0,0,0,51,1,0,107.45,5680.9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
3915-ODIYG,Male,0,1,0,27,1,0,48.7,1421.75,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
6242-MBHPK,Female,1,0,0,49,1,0,101.55,5070.4,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3567-PQTSO,Male,0,1,1,21,1,0,19.8,350.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4628-WQCQQ,Male,0,1,1,25,1,1,55.1,1466.1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
8190-ZTQFB,Female,0,1,1,23,1,0,20.4,478.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0377-JBKKT,Male,0,1,0,72,1,0,25.4,1797.1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1809-DMJHQ,Male,0,1,1,19,0,1,34.95,610.2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
