customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
4827-USJHP,Male,0,0,0,20,1,1,51.8,1023.85,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
8167-GJLRN,Male,0,0,0,3,0,0,30.4,82.15,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0956-SYCWG,Female,0,0,0,13,1,0,19.65,244.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8017-UVSZU,Female,0,1,0,40,1,0,56.6,2379.1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
7100-FQPRV,Male,0,1,1,43,1,1,71.9,3173.35,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2472-OVKUP,Male,0,1,0,6,1,1,91.0,531,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
9680-NIAUV,Female,0,1,1,72,1,0,109.7,8129.3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2146-EGVDT,Male,0,1,1,59,1,0,19.3,1192.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
9178-JHUVJ,Male,0,1,1,24,1,1,24.1,587.4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
7255-SSFBC,Male,0,1,1,72,1,1,112.25,8041.65,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
3645-DEYGF,Male,0,0,1,1,1,0,20.75,20.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8544-GOQSH,Female,0,0,0,14,1,1,80.05,1112.3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
3363-DTIVD,Male,0,1,1,71,1,0,105.55,7405.5,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
7018-WBJNK,Male,0,0,1,13,1,1,78.3,1033.95,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
9142-KZXOP,Male,0,0,0,44,1,0,68.85,2958.95,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
7674-YTAFD,Female,0,0,0,33,1,1,79.95,2684.85,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
6348-SNFUS,Male,0,1,1,72,0,1,55.45,4179.2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
7825-ECJRF,Female,0,0,0,19,1,1,106.6,1934.45,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1347-KTTTA,Male,0,1,0,64,1,1,102.45,6654.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
7841-TZDMQ,Male,0,0,0,2,1,1,46.0,84.5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
4195-NZGTA,Female,0,0,0,1,0,0,25.25,25.25,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
9286-BHDQG,Male,0,1,1,72,0,0,45.25,3139.8,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
2040-LDIWQ,Male,0,1,1,65,1,1,84.2,5324.5,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
6496-JDSSB,Female,0,0,0,8,1,1,80.0,624.6,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
9408-SSNVZ,Female,0,0,0,4,1,1,70.15,268.35,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
4443-EMBNA,Female,0,1,0,71,1,0,24.75,1836.9,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6469-MRVET,Male,0,1,1,1,1,1,20.2,20.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
5961-VUSRV,Female,0,0,0,12,1,1,19.35,219.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
6778-JFCMK,Male,0,0,0,24,0,1,50.6,1288.75,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
6341-JVQGF,Female,0,1,1,31,1,1,81.15,2545.75,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
4811-JBUVU,Male,0,0,0,30,1,1,89.9,2723.15,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0945-TSONX,Female,0,1,1,47,1,1,85.3,4107.25,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2651-ZCBXV,Male,0,0,0,54,1,1,108.0,5760.65,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
3316-UWXUY,Male,0,0,0,50,1,1,93.5,4747.5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
8937-RDTHP,Male,0,0,0,1,1,1,84.6,84.6,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
7083-MIOPC,Female,0,0,0,72,1,0,20.25,1566.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1984-GPTEH,Female,0,0,0,29,1,0,25.15,702,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1251-KRREG,Male,0,0,0,2,1,1,54.4,114.1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0621-JFHOL,Female,0,0,0,10,0,1,29.6,299.05,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
9903-LYSAB,Male,0,1,0,18,1,1,73.15,1305.95,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0094-OIFMO,Female,1,0,0,11,1,1,95.0,1120.3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
9227-UAQFT,Male,0,0,0,16,1,0,19.75,284.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7301-ABVAD,Female,0,0,0,72,1,0,86.6,6350.5,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
6614-FHDBO,Male,0,0,0,72,1,0,109.2,7878.3,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
7576-ASEJU,Female,0,1,1,41,1,1,74.7,3187.65,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
9058-HRZSV,Female,1,1,0,65,1,0,94.4,6126.15,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4522-AKYLR,Female,1,0,0,13,1,1,54.8,731.3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0221-WMXNQ,Male,1,0,0,4,1,0,75.35,273.4,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0303-UNCIP,Male,0,0,0,41,1,0,65.0,2531.8,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
9947-OTFQU,Male,1,0,0,15,1,1,74.4,1074.3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0322-YINQP,Male,0,0,0,1,1,1,48.55,48.55,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0959-WHOKV,Male,0,0,0,42,1,1,99.0,4298.45,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
4075-JFPGR,Female,0,1,0,51,1,1,93.5,4619.55,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
9514-JDSKI,Male,1,1,0,1,0,0,40.2,40.2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
3282-ZISZV,Male,0,0,1,32,1,0,83.7,2633.3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
3675-YDUPJ,Male,0,0,0,10,1,1,19.85,193.05,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4111-BNXIF,Female,0,1,1,67,0,1,59.55,4103.9,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
7017-VFHAY,Female,0,1,1,61,1,0,115.1,7008.15,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
4959-JOSRX,Female,0,1,0,2,1,1,44.6,80.55,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3606-TWKGI,Male,1,0,0,13,1,1,106.9,1364.3,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
7529-ZDFXI,Male,1,1,0,57,1,1,89.85,4925.35,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
6323-AYBRX,Male,0,0,0,59,1,0,19.35,1099.6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
7014-ZZXAW,Female,0,1,0,71,1,1,24.25,1732.95,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
4385-GZQXV,Female,1,0,0,16,1,1,94.45,1511.2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
7633-MVPUY,Male,0,1,0,57,1,1,59.75,3450.15,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
6366-ZGQGL,Male,0,0,0,1,0,0,24.8,24.8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
4716-HHKQH,Male,1,1,0,20,1,0,107.05,2172.05,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
5940-AHUHD,Male,0,0,0,1,1,0,70.6,70.6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
6432-TWQLB,Male,0,1,0,5,1,1,85.4,401.1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
3179-GBRWV,Male,1,1,0,21,1,1,64.95,1339.8,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
8645-KWHJO,Male,0,0,0,14,0,1,55.0,771.95,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
4130-MZLCC,Female,0,0,0,5,1,0,50.55,244.75,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
8229-MYEJZ,Female,0,0,0,10,1,0,51.2,498.25,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2080-SRCDE,Female,0,0,1,1,1,0,25.4,25.4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
9577-WJVCQ,Female,0,0,0,68,1,0,54.45,3687.75,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
9512-UIBFX,Male,0,1,1,18,1,0,95.15,1779.95,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1
6202-DYYFX,Female,0,0,0,22,1,1,76.0,1783.6,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3808-HFKDE,Female,0,0,0,20,1,1,44.35,927.15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5583-SXDAG,Male,0,1,0,1,1,0,70.0,70,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
3488-PGMQJ,Male,1,0,0,8,1,1,74.5,606.55,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7534-BFESC,Male,1,0,0,24,1,1,76.1,1712.7,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
3727-OWVYD,Male,0,0,0,35,1,0,61.2,2021.2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2294-SALNE,Male,0,1,1,23,1,0,86.8,1940.8,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1563-IWQEX,Female,0,0,0,12,1,0,19.7,220.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
6556-DBKZF,Female,0,1,1,71,1,0,76.05,5436.45,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2985-JUUBZ,Male,0,1,1,40,1,1,74.55,3015.75,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
6390-DSAZX,Female,0,0,1,1,1,1,73.6,73.6,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
8098-LLAZX,Female,1,0,0,4,1,1,95.45,396.1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
8266-VBFQL,Male,0,0,0,4,1,1,90.4,356.65,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
8181-YHCMF,Female,0,1,1,68,0,0,60.3,4109,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0265-EDXBD,Male,1,1,0,32,1,1,74.9,2303.35,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
4115-BNPJY,Male,0,1,1,29,1,0,75.55,2054.4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
3167-SNQPL,Male,1,1,1,38,1,0,101.15,3741.85,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1098-TDVUQ,Female,0,0,0,1,1,1,19.25,19.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
7277-OZCGZ,Female,0,0,0,22,1,1,89.05,1886.25,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1557-EMYVT,Female,0,0,0,43,1,0,115.05,4895.1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2799-ARNLO,Female,1,1,0,5,1,1,69.35,341.6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7563-BIUPC,Male,0,0,0,5,1,1,80.6,415.55,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
5027-YOCXN,Male,0,1,1,51,1,0,110.05,5686.4,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2321-OMBXY,Female,0,1,1,38,1,0,80.3,3058.65,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2840-XANRC,Male,1,1,0,24,1,1,93.15,2231.05,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
6745-JEFZB,Male,0,1,0,35,1,1,91.5,3236.35,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
5020-ZSTTY,Female,1,0,0,54,1,0,82.45,4350.1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
9880-TDQAC,Female,0,1,1,72,0,1,60.0,4264,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
8705-WZCYL,Male,0,0,0,1,1,1,44.8,44.8,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8626-PTQGE,Male,0,0,0,69,0,1,60.05,4176.7,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
5697-GOMBF,Female,1,1,1,28,0,1,35.9,973.65,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2739-CACDQ,Female,1,0,0,17,1,1,82.65,1470.05,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
9385-EHGDO,Female,0,1,1,35,1,1,19.85,739.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0122-OAHPZ,Female,0,0,0,7,1,1,73.85,511.25,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2868-SNELZ,Female,0,0,0,2,1,0,80.6,155.8,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
2088-IEBAU,Female,0,0,0,68,1,1,88.15,6148.45,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1343-EHPYB,Male,0,1,0,63,1,1,103.4,6603,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
6035-BXTTY,Female,1,0,0,32,1,0,54.65,1830.1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
7520-HQWJU,Female,0,1,1,66,1,1,67.45,4508.65,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5924-SNGKP,Female,0,0,1,41,1,1,20.25,865,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0021-IKXGC,Female,1,0,0,1,1,1,72.1,72.1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2034-GDRCN,Female,0,0,0,2,1,1,90.4,168.2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
6243-OZGFH,Female,0,0,0,23,0,1,44.95,996.85,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4654-DLAMQ,Female,1,1,0,64,1,0,97.0,6430.9,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
5160-UXJED,Male,0,0,1,17,1,0,44.6,681.4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4115-NZRKS,Female,1,0,0,7,1,1,89.15,574.35,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0219-YTZUE,Male,0,1,1,4,1,1,84.8,371.9,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
3351-NGXYI,Female,1,0,0,16,1,1,54.1,889,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8984-EYLLL,Male,0,1,0,64,1,1,105.25,6823.4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
9833-TGFHX,Male,0,1,1,42,1,0,97.1,4016.75,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
9294-TDIPC,Male,0,0,1,5,1,0,20.2,83.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
5229-DTFYB,Female,0,0,0,41,1,1,98.8,3959.15,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0104-PPXDV,Male,0,1,0,58,1,0,50.3,2878.55,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
5176-LMJXE,Female,0,0,0,47,1,1,20.55,945.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3583-KRKMD,Male,0,0,0,18,1,1,75.9,1373.05,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
9069-LGEUL,Male,0,1,0,23,1,1,59.95,1406,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
9571-EDEBV,Male,0,1,0,71,1,1,98.65,6962.85,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
3520-FJGCV,Male,0,1,1,72,1,1,112.6,8126.65,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
6563-VRERX,Male,0,1,1,33,1,0,20.6,690.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6122-EFVKN,Male,0,0,1,24,0,0,35.75,830.8,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
2805-EDJPQ,Female,0,1,1,56,1,1,99.75,5608.4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
6862-CQUMB,Male,0,0,0,37,1,1,96.1,3646.8,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
7156-MXBJE,Female,0,0,0,43,1,0,85.1,3662.25,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
6158-HDPXZ,Male,0,0,0,1,0,0,25.35,25.35,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
